eval_loss,eval_accuracy,eval_f1,eval_precision,eval_recall,epoch,timestamp,train_dataset,test_dataset,text_type_train,text_type_test,is_use_text,is_use_sources,is_use_authors,is_use_tweets,is_use_retweets,is_truncated,is_ensemble,random_state,is_hp_search,learning_rate,train_batch_size,eval_batch_size,gradient_accumulation_steps,weight_decay,,,,,,,,,,,,,,,,,,,,,,,,
0.941080868244171,0.416180573167639,0.342661336379212,0.235294117647059,0.630252100840336,3,2021-09-08 21:46:57.436047,politifact,gossipcop,basic,basic,False,True,True,True,True,False,False,51,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.939240992069244,0.39614506720771,0.347134631203729,0.234879406307978,0.664915966386555,3,2021-09-08 22:04:20.718114,politifact,gossipcop,basic,basic,False,True,True,True,True,False,False,52,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.876881659030914,0.462845549074309,0.354661791590494,0.249785407725322,0.611344537815126,3,2021-09-08 22:21:09.936600,politifact,gossipcop,basic,basic,False,True,True,True,True,False,False,53,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.907498121261597,0.445853411108293,0.33767808426796,0.237324243715381,0.585084033613445,3,2021-09-08 22:37:32.410966,politifact,gossipcop,basic,basic,False,True,True,True,True,False,False,54,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.84376323223114,0.483641897032716,0.344072164948454,0.24814126394052,0.560924369747899,3,2021-09-08 22:53:14.327900,politifact,gossipcop,basic,basic,False,True,True,True,True,False,False,55,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.785569667816162,0.531067714937864,0.361312607944732,0.269171384457025,0.54936974789916,3,2021-09-08 23:08:44.141774,politifact,gossipcop,basic,basic,False,True,True,True,True,False,False,56,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.972056567668915,0.376363175247274,0.33378488214576,0.224899598393574,0.647058823529412,3,2021-09-08 23:23:55.661908,politifact,gossipcop,basic,basic,False,True,True,True,True,False,False,57,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
1.08055686950684,0.332741567334517,0.334092634776006,0.220073357785929,0.69327731092437,3,2021-09-08 23:39:02.776250,politifact,gossipcop,basic,basic,False,True,True,True,True,False,False,58,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.934203624725342,0.411869135176262,0.340631219789593,0.233528265107212,0.629201680672269,3,2021-09-08 23:53:58.098239,politifact,gossipcop,basic,basic,False,True,True,True,True,False,False,59,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
4.56527423858643,0.308394623383211,0.392244261199019,0.248939179632249,0.92436974789916,3,2021-09-09 00:11:18.890379,politifact,gossipcop,basic,basic,True,True,True,True,True,False,False,50,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
4.14283514022827,0.325133147349734,0.388978185993111,0.248898031148986,0.889705882352941,3,2021-09-09 00:28:43.419528,politifact,gossipcop,basic,basic,True,True,True,True,True,False,False,51,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
4.52196359634399,0.305097641389805,0.391381608174145,0.248169014084507,0.925420168067227,3,2021-09-09 00:45:35.521572,politifact,gossipcop,basic,basic,True,True,True,True,True,False,False,52,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
4.07344913482666,0.299518133400964,0.382379248658318,0.242897727272727,0.898109243697479,3,2021-09-09 01:02:46.141399,politifact,gossipcop,basic,basic,True,True,True,True,True,False,False,53,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
3.57620787620544,0.361146335277707,0.39051536414227,0.253693806978937,0.847689075630252,3,2021-09-09 01:19:57.158685,politifact,gossipcop,basic,basic,True,True,True,True,True,False,False,54,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
4.35088109970093,0.313466903373066,0.383511728535641,0.244838615876708,0.884453781512605,3,2021-09-09 01:36:43.035717,politifact,gossipcop,basic,basic,True,True,True,True,True,False,False,55,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
4.13428735733032,0.296221151407558,0.386740331491713,0.244892247411139,0.919117647058823,3,2021-09-09 01:54:11.190107,politifact,gossipcop,basic,basic,True,True,True,True,True,False,False,56,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
4.68297863006592,0.269591681460817,0.37984496124031,0.238894907908992,0.926470588235294,3,2021-09-09 02:11:10.617071,politifact,gossipcop,basic,basic,True,True,True,True,True,False,False,57,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
4.25539588928223,0.321836165356328,0.389497716894977,0.248833138856476,0.896008403361344,3,2021-09-09 02:28:13.813891,politifact,gossipcop,basic,basic,True,True,True,True,True,False,False,58,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
5.58351612091064,0.295460309409079,0.389718804920914,0.246388888888889,0.93172268907563,3,2021-09-09 02:45:42.668403,politifact,gossipcop,basic,basic,True,True,True,True,True,False,False,59,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.716875791549683,0.447628709104743,0.33394495412844,0.235547886108714,0.573529411764706,3,2021-09-09 02:51:30.715813,politifact,gossipcop,basic,basic,False,True,False,False,False,False,False,50,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.701350629329681,0.54983515090033,0.366297750803284,0.277447268793943,0.538865546218487,3,2021-09-09 02:57:01.011614,politifact,gossipcop,basic,basic,False,True,False,False,False,False,False,51,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.695617198944092,0.546030940907938,0.356115107913669,0.270787746170678,0.519957983193277,3,2021-09-09 03:02:32.625768,politifact,gossipcop,basic,basic,False,True,False,False,False,False,False,52,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.700657784938812,0.52700989094598,0.334641455583304,0.253376553214479,0.492647058823529,3,2021-09-09 03:08:03.222625,politifact,gossipcop,basic,basic,False,True,False,False,False,False,False,53,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.717385590076447,0.453969059092062,0.328656064858123,0.23370288248337,0.553571428571429,3,2021-09-09 03:13:33.976974,politifact,gossipcop,basic,basic,False,True,False,False,False,False,False,54,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.681645333766937,0.56454476287091,0.287256122872561,0.237474262182567,0.36344537815126,3,2021-09-09 03:19:04.657242,politifact,gossipcop,basic,basic,False,True,False,False,False,False,False,55,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.695570766925812,0.543241186913518,0.327231976092641,0.253913043478261,0.460084033613445,3,2021-09-09 03:24:35.565941,politifact,gossipcop,basic,basic,False,True,False,False,False,False,False,56,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.700101792812347,0.453969059092062,0.308828250401284,0.222376329172446,0.505252100840336,3,2021-09-09 03:30:06.651458,politifact,gossipcop,basic,basic,False,True,False,False,False,False,False,57,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.699581444263458,0.47299010905402,0.31913499344692,0.231904761904762,0.511554621848739,3,2021-09-09 03:35:37.515451,politifact,gossipcop,basic,basic,False,True,False,False,False,False,False,58,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.708673715591431,0.45194014709612,0.297235772357724,0.215261422515309,0.480042016806723,3,2021-09-09 03:41:08.112760,politifact,gossipcop,basic,basic,False,True,False,False,False,False,False,59,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.724794149398804,0.359117423281765,0.37248572138068,0.24390243902439,0.78781512605042,3,2021-09-09 03:49:27.860749,politifact,gossipcop,basic,basic,False,False,True,False,False,False,False,50,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.720663547515869,0.362160791275678,0.366658272475447,0.241139450149056,0.764705882352941,3,2021-09-09 03:57:47.476251,politifact,gossipcop,basic,basic,False,False,True,False,False,False,False,51,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.735179662704468,0.348212021303576,0.374391431353457,0.243662864385298,0.807773109243697,3,2021-09-09 04:06:29.791207,politifact,gossipcop,basic,basic,False,False,True,False,False,False,False,52,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.719095945358276,0.385746893228506,0.364637985309549,0.243006993006993,0.730042016806723,3,2021-09-09 04:14:48.783167,politifact,gossipcop,basic,basic,False,False,True,False,False,False,False,53,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.720720589160919,0.363682475272635,0.360438439969411,0.237967014473241,0.742647058823529,3,2021-09-09 04:23:08.617995,politifact,gossipcop,basic,basic,False,False,True,False,False,False,False,54,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.72806191444397,0.37509510524981,0.36231884057971,0.240384615384615,0.735294117647059,3,2021-09-09 04:31:31.008616,politifact,gossipcop,basic,basic,False,False,True,False,False,False,False,55,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.712441623210907,0.405782399188435,0.35790627569197,0.242120875046348,0.685924369747899,3,2021-09-09 04:40:37.640811,politifact,gossipcop,basic,basic,False,False,True,False,False,False,False,56,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.719101250171661,0.352777073294446,0.380281690140845,0.247315224257738,0.822478991596639,3,2021-09-09 04:49:43.082724,politifact,gossipcop,basic,basic,False,False,True,False,False,False,False,57,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.691034018993378,0.503931016992138,0.319415448851774,0.238813735691987,0.482142857142857,3,2021-09-09 04:58:48.114564,politifact,gossipcop,basic,basic,False,False,True,False,False,False,False,58,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.709779500961304,0.455237129089526,0.329169269206746,0.234222222222222,0.553571428571429,3,2021-09-09 05:07:54.930811,politifact,gossipcop,basic,basic,False,False,True,False,False,False,False,59,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
1.1240553855896,0.271874207456252,0.365244306875967,0.231307756930832,0.867647058823529,3,2021-09-09 05:18:00.747515,politifact,gossipcop,basic,basic,False,False,False,True,False,False,False,50,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
1.14192664623261,0.26806999746386,0.353494623655914,0.224658314350797,0.828781512605042,3,2021-09-09 05:27:55.287245,politifact,gossipcop,basic,basic,False,False,False,True,False,False,False,51,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
1.12673544883728,0.267562769464874,0.352756611385029,0.224216524216524,0.826680672268907,3,2021-09-09 05:37:53.064947,politifact,gossipcop,basic,basic,False,False,False,True,False,False,False,52,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
1.06215286254883,0.26806999746386,0.359236234458259,0.227759009009009,0.849789915966386,3,2021-09-09 05:47:47.807760,politifact,gossipcop,basic,basic,False,False,False,True,False,False,False,53,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
1.08586668968201,0.269084453461831,0.349729241877256,0.222701149425287,0.814075630252101,3,2021-09-09 05:57:47.992930,politifact,gossipcop,basic,basic,False,False,False,True,False,False,False,54,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
1.09124398231506,0.266294699467411,0.357253943568096,0.22654268808115,0.84453781512605,3,2021-09-09 06:07:40.701673,politifact,gossipcop,basic,basic,False,False,False,True,False,False,False,55,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
1.08271646499634,0.272381435455237,0.358596020567852,0.227776199943198,0.842436974789916,3,2021-09-09 06:17:27.529952,politifact,gossipcop,basic,basic,False,False,False,True,False,False,False,56,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
1.08818662166595,0.266801927466396,0.354543424871623,0.225120499007655,0.834033613445378,3,2021-09-09 06:27:16.337167,politifact,gossipcop,basic,basic,False,False,False,True,False,False,False,57,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
1.08610510826111,0.271874207456252,0.348831934679066,0.222447208562337,0.807773109243697,3,2021-09-09 06:36:33.990678,politifact,gossipcop,basic,basic,False,False,False,True,False,False,False,58,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
1.13818740844727,0.274917575450165,0.359399507058033,0.228424950156651,0.842436974789916,3,2021-09-09 06:46:14.317524,politifact,gossipcop,basic,basic,False,False,False,True,False,False,False,59,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.55484539270401,0.758559472482881,0,0,0,3,2021-09-09 06:52:12.747274,politifact,gossipcop,basic,basic,False,False,False,False,True,False,False,50,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.728022992610931,0.241440527517119,0.388968335035751,0.241440527517119,1,3,2021-09-09 06:58:01.665470,politifact,gossipcop,basic,basic,False,False,False,False,True,False,False,51,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.610657453536987,0.758559472482881,0,0,0,3,2021-09-09 07:03:50.738549,politifact,gossipcop,basic,basic,False,False,False,False,True,False,False,52,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.554467797279358,0.758559472482881,0,0,0,3,2021-09-09 07:09:39.448777,politifact,gossipcop,basic,basic,False,False,False,False,True,False,False,53,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.664520680904388,0.758559472482881,0,0,0,3,2021-09-09 07:15:26.441829,politifact,gossipcop,basic,basic,False,False,False,False,True,False,False,54,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
1.17321217060089,0.241440527517119,0.388968335035751,0.241440527517119,1,3,2021-09-09 07:21:12.250471,politifact,gossipcop,basic,basic,False,False,False,False,True,False,False,55,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.848756790161133,0.241440527517119,0.388968335035751,0.241440527517119,1,3,2021-09-09 07:26:59.697495,politifact,gossipcop,basic,basic,False,False,False,False,True,False,False,56,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.722098290920258,0.241440527517119,0.388968335035751,0.241440527517119,1,3,2021-09-09 07:32:50.994246,politifact,gossipcop,basic,basic,False,False,False,False,True,False,False,57,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.75835508108139,0.241440527517119,0.388968335035751,0.241440527517119,1,3,2021-09-09 07:38:42.986123,politifact,gossipcop,basic,basic,False,False,False,False,True,False,False,58,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
1.25780832767487,0.241440527517119,0.388968335035751,0.241440527517119,1,3,2021-09-09 07:44:31.147949,politifact,gossipcop,basic,basic,False,False,False,False,True,False,False,59,False,5E-05,8,8,1,0.010.8249044418334961,0.515151515151515,0.529411764705882,0.473684210526316,0.6,3,2021-09-10 17:06:43.016423,gossipcop,politifact,basic,basic,True,False,False,False,False,True,False,50,False,5E-05,8,8,1,0.01
0.860765278339386,0.515151515151515,0.506172839506173,0.471264367816092,0.546666666666667,3,2021-09-10 18:19:20.117139,gossipcop,politifact,basic,basic,True,False,False,False,False,True,False,51,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.804266631603241,0.551515151515152,0.564705882352941,0.505263157894737,0.64,3,2021-09-10 19:32:48.952156,gossipcop,politifact,basic,basic,True,False,False,False,False,True,False,52,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.91978132724762,0.436363636363636,0.449704142011834,0.404255319148936,0.506666666666667,3,2021-09-10 20:45:40.388561,gossipcop,politifact,basic,basic,True,False,False,False,False,True,False,53,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.822027683258057,0.533333333333333,0.509554140127389,0.487804878048781,0.533333333333333,3,2021-09-10 21:58:29.005300,gossipcop,politifact,basic,basic,True,False,False,False,False,True,False,54,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.749927639961243,0.581818181818182,0.571428571428571,0.534883720930232,0.613333333333333,3,2021-09-10 23:10:50.324835,gossipcop,politifact,basic,basic,True,False,False,False,False,True,False,55,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.823132812976837,0.509090909090909,0.509090909090909,0.466666666666667,0.56,3,2021-09-11 00:23:14.389198,gossipcop,politifact,basic,basic,True,False,False,False,False,True,False,56,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.863682985305786,0.509090909090909,0.503067484662577,0.465909090909091,0.546666666666667,3,2021-09-11 01:35:38.535206,gossipcop,politifact,basic,basic,True,False,False,False,False,True,False,57,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.919691681861877,0.472727272727273,0.452830188679245,0.428571428571429,0.48,3,2021-09-11 02:46:55.547737,gossipcop,politifact,basic,basic,True,False,False,False,False,True,False,58,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
0.837314307689667,0.527272727272727,0.541176470588235,0.48421052631579,0.613333333333333,3,2021-09-11 04:21:49.483676,gossipcop,politifact,basic,basic,True,False,False,False,False,True,False,59,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
2.80422035853068,0.460606060606061,0.359712230215827,0.390625,0.333333333333333,3,2021-09-11 12:06:36.397845,gossipcop,politifact,ensemble,ensemble,True,False,False,False,False,False,True,50,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
3.02489463488261,0.509090909090909,0.372093023255814,0.444444444444444,0.32,3,2021-09-11 18:56:30.961514,gossipcop,politifact,ensemble,ensemble,True,False,False,False,False,False,True,51,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
2.74775759379069,0.503030303030303,0.359375,0.433962264150943,0.306666666666667,3,2021-09-12 01:45:40.106855,gossipcop,politifact,ensemble,ensemble,True,False,False,False,False,False,True,52,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
2.93825674057007,0.496969696969697,0.336,0.42,0.28,3,2021-09-12 08:33:28.105366,gossipcop,politifact,ensemble,ensemble,True,False,False,False,False,False,True,53,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
3.01785079638163,0.521212121212121,0.406015037593985,0.46551724137931,0.36,3,2021-09-12 15:23:14.284038,gossipcop,politifact,ensemble,ensemble,True,False,False,False,False,False,True,54,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
2.73381344477336,0.545454545454545,0.4,0.5,0.333333333333333,3,2021-09-12 22:12:26.585780,gossipcop,politifact,ensemble,ensemble,True,False,False,False,False,False,True,55,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
3.07839298248291,0.503030303030303,0.369230769230769,0.436363636363636,0.32,3,2021-09-13 05:01:17.695970,gossipcop,politifact,ensemble,ensemble,True,False,False,False,False,False,True,56,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
2.69595241546631,0.466666666666667,0.388888888888889,0.405797101449275,0.373333333333333,3,2021-09-13 11:51:01.048083,gossipcop,politifact,ensemble,ensemble,True,False,False,False,False,False,True,57,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
2.81598647435506,0.551515151515152,0.430769230769231,0.509090909090909,0.373333333333333,3,2021-09-13 18:41:20.004117,gossipcop,politifact,ensemble,ensemble,True,False,False,False,False,False,True,58,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
2.97544876734416,0.490909090909091,0.373134328358209,0.423728813559322,0.333333333333333,3,2021-09-14 01:30:09.509486,gossipcop,politifact,ensemble,ensemble,True,False,False,False,False,False,True,59,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
2.88154268264771,0.4,0.521739130434783,0.409090909090909,0.72,3,2021-09-14 05:12:14.958543,gossipcop,politifact,basic,basic,False,True,True,True,True,False,False,50,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
2.92920708656311,0.36969696969697,0.485148514851485,0.385826771653543,0.653333333333333,3,2021-09-14 08:15:17.932921,gossipcop,politifact,basic,basic,False,True,True,True,True,False,False,51,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
3.52851867675781,0.387878787878788,0.534562211981567,0.408450704225352,0.773333333333333,3,2021-09-14 11:16:47.240419,gossipcop,politifact,basic,basic,False,True,True,True,True,False,False,52,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
3.74648427963257,0.381818181818182,0.527777777777778,0.404255319148936,0.76,3,2021-09-14 14:17:40.761045,gossipcop,politifact,basic,basic,False,True,True,True,True,False,False,53,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
3.06423997879028,0.393939393939394,0.519230769230769,0.406015037593985,0.72,3,2021-09-14 17:20:18.156800,gossipcop,politifact,basic,basic,False,True,True,True,True,False,False,54,False,5E-05,8,8,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,
