eval_loss,eval_accuracy,eval_f1,eval_precision,eval_recall,epoch,timestamp,train_dataset,test_dataset,text_type_train,text_type_test,is_use_text,is_use_sources,is_use_authors,is_use_tweets,is_use_retweets,is_truncated,is_ensemble,random_state,is_hp_search,learning_rate,train_batch_size,eval_batch_size,gradient_accumulation_steps,weight_decay
0.338711321353912,0.933333333333333,0.925170068027211,0.944444444444444,0.906666666666667,3,2021-08-08 14:45:50.748665,politifact,politifact,extractive,extractive,True,False,False,False,False,False,False,58,False,5E-05,8,8,1,0.01
0.226799473166466,0.927272727272727,0.92,0.92,0.92,3,2021-08-08 14:49:48.801508,politifact,politifact,extractive,extractive,True,False,False,False,False,False,False,59,False,5E-05,8,8,1,0.01
0.522520363330841,0.903030303030303,0.897435897435897,0.864197530864197,0.933333333333333,3,2021-08-08 14:54:07.134943,politifact,politifact,abstractive,abstractive,True,False,False,False,False,False,False,50,False,5E-05,8,8,1,0.01
0.332653164863586,0.933333333333333,0.926174496644295,0.932432432432432,0.92,3,2021-08-08 14:57:57.451003,politifact,politifact,abstractive,abstractive,True,False,False,False,False,False,False,51,False,5E-05,8,8,1,0.01
0.524077534675598,0.890909090909091,0.8875,0.835294117647059,0.946666666666667,3,2021-08-08 15:01:48.744526,politifact,politifact,abstractive,abstractive,True,False,False,False,False,False,False,52,False,5E-05,8,8,1,0.01
0.32253834605217,0.921212121212121,0.910344827586207,0.942857142857143,0.88,3,2021-08-08 15:05:38.434234,politifact,politifact,abstractive,abstractive,True,False,False,False,False,False,False,53,False,5E-05,8,8,1,0.01
0.479677617549896,0.909090909090909,0.900662251655629,0.894736842105263,0.906666666666667,3,2021-08-08 15:09:23.220177,politifact,politifact,abstractive,abstractive,True,False,False,False,False,False,False,54,False,5E-05,8,8,1,0.01
0.427315771579742,0.927272727272727,0.915492957746479,0.970149253731343,0.866666666666667,3,2021-08-08 15:13:07.155713,politifact,politifact,abstractive,abstractive,True,False,False,False,False,False,False,55,False,5E-05,8,8,1,0.01
0.268518656492233,0.939393939393939,0.935064935064935,0.911392405063291,0.96,3,2021-08-08 15:16:50.817769,politifact,politifact,abstractive,abstractive,True,False,False,False,False,False,False,56,False,5E-05,8,8,1,0.01
0.491262257099152,0.890909090909091,0.884615384615385,0.851851851851852,0.92,3,2021-08-08 15:20:36.970357,politifact,politifact,abstractive,abstractive,True,False,False,False,False,False,False,57,False,5E-05,8,8,1,0.01
0.307992517948151,0.933333333333333,0.925170068027211,0.944444444444444,0.906666666666667,3,2021-08-08 15:24:13.293136,politifact,politifact,abstractive,abstractive,True,False,False,False,False,False,False,58,False,5E-05,8,8,1,0.01
0.376719236373901,0.927272727272727,0.916666666666667,0.956521739130435,0.88,3,2021-08-08 15:27:56.765320,politifact,politifact,abstractive,abstractive,True,False,False,False,False,False,False,59,False,5E-05,8,8,1,0.01
0.272507458925247,0.939393939393939,0.935897435897436,0.901234567901235,0.973333333333333,3,2021-08-08 15:38:06.823171,politifact,politifact,ensemble,ensemble,True,False,False,False,False,False,True,50,False,5E-05,8,8,1,0.01
0.230927204092344,0.963636363636364,0.959459459459459,0.972602739726027,0.946666666666667,3,2021-08-08 15:48:19.049717,politifact,politifact,ensemble,ensemble,True,False,False,False,False,False,True,51,False,5E-05,8,8,1,0.01
0.473991433779399,0.927272727272727,0.922077922077922,0.89873417721519,0.946666666666667,3,2021-08-08 15:58:41.946329,politifact,politifact,ensemble,ensemble,True,False,False,False,False,False,True,52,False,5E-05,8,8,1,0.01
0.411583811044693,0.896969696969697,0.884353741496599,0.902777777777778,0.866666666666667,3,2021-08-08 16:08:45.316920,politifact,politifact,ensemble,ensemble,True,False,False,False,False,False,True,53,False,5E-05,8,8,1,0.01
0.398781607548396,0.927272727272727,0.921052631578947,0.909090909090909,0.933333333333333,3,2021-08-08 16:18:52.123418,politifact,politifact,ensemble,ensemble,True,False,False,False,False,False,True,54,False,5E-05,8,8,1,0.01
0.47040468454361,0.921212121212121,0.910344827586207,0.942857142857143,0.88,3,2021-08-08 16:29:12.492720,politifact,politifact,ensemble,ensemble,True,False,False,False,False,False,True,55,False,5E-05,8,8,1,0.01
0.250975266098976,0.939393939393939,0.935064935064935,0.911392405063291,0.96,3,2021-08-08 16:39:28.358039,politifact,politifact,ensemble,ensemble,True,False,False,False,False,False,True,56,False,5E-05,8,8,1,0.01
0.461598773797353,0.909090909090909,0.899328859060403,0.905405405405405,0.893333333333333,3,2021-08-08 16:49:44.644948,politifact,politifact,ensemble,ensemble,True,False,False,False,False,False,True,57,False,5E-05,8,8,1,0.01
0.306053141752879,0.945454545454545,0.937931034482759,0.971428571428571,0.906666666666667,3,2021-08-08 17:00:01.184507,politifact,politifact,ensemble,ensemble,True,False,False,False,False,False,True,58,False,5E-05,8,8,1,0.01
0.203929727276166,0.957575757575757,0.952380952380952,0.972222222222222,0.933333333333333,3,2021-08-08 17:10:20.327763,politifact,politifact,ensemble,ensemble,True,False,False,False,False,False,True,59,False,5E-05,8,8,1,0.01
0.338488727807999,0.921212121212121,0.909090909090909,0.955882352941176,0.866666666666667,3,2021-08-08 17:44:24.601953,politifact,politifact,basic,basic,False,True,True,True,True,False,False,50,False,5E-05,8,8,1,0.01
0.243087634444237,0.909090909090909,0.890510948905109,0.983870967741935,0.813333333333333,3,2021-08-08 17:58:38.540133,politifact,politifact,basic,basic,False,True,True,True,True,False,False,51,False,5E-05,8,8,1,0.01
0.272165298461914,0.921212121212121,0.907801418439716,0.96969696969697,0.853333333333333,3,2021-08-08 18:12:06.974699,politifact,politifact,basic,basic,False,True,True,True,True,False,False,52,False,5E-05,8,8,1,0.01
0.25034835934639,0.921212121212121,0.906474820143885,0.984375,0.84,3,2021-08-08 18:25:16.794465,politifact,politifact,basic,basic,False,True,True,True,True,False,False,53,False,5E-05,8,8,1,0.01
0.263672232627869,0.884848484848485,0.854961832061069,1,0.746666666666667,3,2021-08-08 18:37:51.091370,politifact,politifact,basic,basic,False,True,True,True,True,False,False,54,False,5E-05,8,8,1,0.01
0.246339857578278,0.896969696969697,0.875912408759124,0.967741935483871,0.8,3,2021-08-08 18:50:14.331717,politifact,politifact,basic,basic,False,True,True,True,True,False,False,55,False,5E-05,8,8,1,0.01
0.196058928966522,0.951515151515152,0.943661971830986,1,0.893333333333333,3,2021-08-08 19:00:24.924354,politifact,politifact,basic,basic,False,True,True,True,True,False,False,56,False,5E-05,8,8,1,0.01
0.272067070007324,0.903030303030303,0.884057971014493,0.968253968253968,0.813333333333333,3,2021-08-08 19:09:12.463717,politifact,politifact,basic,basic,False,True,True,True,True,False,False,57,False,5E-05,8,8,1,0.01
0.302695482969284,0.878787878787879,0.855072463768116,0.936507936507936,0.786666666666667,3,2021-08-08 19:19:13.655369,politifact,politifact,basic,basic,False,True,True,True,True,False,False,58,False,5E-05,8,8,1,0.01
0.206012234091759,0.933333333333333,0.920863309352518,1,0.853333333333333,3,2021-08-08 19:32:10.857915,politifact,politifact,basic,basic,False,True,True,True,True,False,False,59,False,5E-05,8,8,1,0.01
0.330761909484863,0.927272727272727,0.92,0.92,0.92,3,2021-08-08 19:47:14.665024,politifact,politifact,basic,basic,True,True,True,True,True,False,False,50,False,5E-05,8,8,1,0.01
0.159729957580566,0.963636363636364,0.96,0.96,0.96,3,2021-08-08 20:00:26.038739,politifact,politifact,basic,basic,True,True,True,True,True,False,False,51,False,5E-05,8,8,1,0.01
0.262512922286987,0.945454545454545,0.939597315436242,0.945945945945946,0.933333333333333,3,2021-08-08 20:12:58.110220,politifact,politifact,basic,basic,True,True,True,True,True,False,False,52,False,5E-05,8,8,1,0.01
0.210701733827591,0.951515151515152,0.947368421052632,0.935064935064935,0.96,3,2021-08-08 20:25:16.140918,politifact,politifact,basic,basic,True,True,True,True,True,False,False,53,False,5E-05,8,8,1,0.01
0.246313065290451,0.945454545454545,0.940397350993377,0.934210526315789,0.946666666666667,3,2021-08-08 20:37:36.935823,politifact,politifact,basic,basic,True,True,True,True,True,False,False,54,False,5E-05,8,8,1,0.01
0.278249651193619,0.915151515151515,0.898550724637681,0.984126984126984,0.826666666666667,3,2021-08-08 20:49:40.066970,politifact,politifact,basic,basic,True,True,True,True,True,False,False,55,False,5E-05,8,8,1,0.01
0.143497958779335,0.957575757575757,0.95364238410596,0.947368421052632,0.96,3,2021-08-08 21:01:23.396631,politifact,politifact,basic,basic,True,True,True,True,True,False,False,56,False,5E-05,8,8,1,0.01
0.113673515617847,0.963636363636364,0.96,0.96,0.96,3,2021-08-08 21:13:18.155938,politifact,politifact,basic,basic,True,True,True,True,True,False,False,57,False,5E-05,8,8,1,0.01
0.169072791934013,0.963636363636364,0.96,0.96,0.96,3,2021-08-08 21:25:16.116879,politifact,politifact,basic,basic,True,True,True,True,True,False,False,58,False,5E-05,8,8,1,0.01
0.10226146876812,0.963636363636364,0.958904109589041,0.985915492957746,0.933333333333333,3,2021-08-08 21:37:00.174649,politifact,politifact,basic,basic,True,True,True,True,True,False,False,59,False,5E-05,8,8,1,0.01
0.32941934466362,0.909090909090909,0.900662251655629,0.894736842105263,0.906666666666667,3,2021-08-08 21:41:22.902982,politifact,politifact,basic,basic,True,True,False,False,False,False,False,50,False,5E-05,8,8,1,0.01
0.270100504159927,0.945454545454545,0.938775510204082,0.958333333333333,0.92,3,2021-08-08 21:45:49.353297,politifact,politifact,basic,basic,True,True,False,False,False,False,False,51,False,5E-05,8,8,1,0.01
0.345247775316238,0.921212121212121,0.912751677852349,0.918918918918919,0.906666666666667,3,2021-08-08 21:50:19.898608,politifact,politifact,basic,basic,True,True,False,False,False,False,False,52,False,5E-05,8,8,1,0.01
0.390208333730698,0.927272727272727,0.917808219178082,0.943661971830986,0.893333333333333,3,2021-08-08 21:54:49.459317,politifact,politifact,basic,basic,True,True,False,False,False,False,False,53,False,5E-05,8,8,1,0.01
0.37807697057724,0.909090909090909,0.900662251655629,0.894736842105263,0.906666666666667,3,2021-08-08 21:59:19.785295,politifact,politifact,basic,basic,True,True,False,False,False,False,False,54,False,5E-05,8,8,1,0.01
0.497834235429764,0.890909090909091,0.867647058823529,0.967213114754098,0.786666666666667,3,2021-08-08 22:03:51.749154,politifact,politifact,basic,basic,True,True,False,False,False,False,False,55,False,5E-05,8,8,1,0.01
0.150923848152161,0.963636363636364,0.96,0.96,0.96,3,2021-08-08 22:08:20.891812,politifact,politifact,basic,basic,True,True,False,False,False,False,False,56,False,5E-05,8,8,1,0.01
0.263535469770432,0.945454545454545,0.936170212765957,1,0.88,3,2021-08-08 22:12:46.101570,politifact,politifact,basic,basic,True,True,False,False,False,False,False,57,False,5E-05,8,8,1,0.01
0.323030680418015,0.927272727272727,0.918918918918919,0.931506849315068,0.906666666666667,3,2021-08-08 22:17:15.899006,politifact,politifact,basic,basic,True,True,False,False,False,False,False,58,False,5E-05,8,8,1,0.01
0.156466767191887,0.963636363636364,0.958904109589041,0.985915492957746,0.933333333333333,3,2021-08-08 22:21:48.235606,politifact,politifact,basic,basic,True,True,False,False,False,False,False,59,False,5E-05,8,8,1,0.01
0.294301480054855,0.903030303030303,0.897435897435897,0.864197530864197,0.933333333333333,3,2021-08-08 22:29:03.036089,politifact,politifact,basic,basic,True,False,True,False,False,False,False,50,False,5E-05,8,8,1,0.01
0.280601978302002,0.939393939393939,0.931506849315069,0.957746478873239,0.906666666666667,3,2021-08-08 22:36:31.183493,politifact,politifact,basic,basic,True,False,True,False,False,False,False,51,False,5E-05,8,8,1,0.01
0.371014505624771,0.915151515151515,0.905405405405405,0.917808219178082,0.893333333333333,3,2021-08-08 22:43:55.590689,politifact,politifact,basic,basic,True,False,True,False,False,False,False,52,False,5E-05,8,8,1,0.01
0.474645912647247,0.903030303030303,0.891891891891892,0.904109589041096,0.88,3,2021-08-08 22:51:10.621072,politifact,politifact,basic,basic,True,False,True,False,False,False,False,53,False,5E-05,8,8,1,0.01
0.439881205558777,0.921212121212121,0.915032679738562,0.897435897435897,0.933333333333333,3,2021-08-08 22:58:22.553547,politifact,politifact,basic,basic,True,False,True,False,False,False,False,54,False,5E-05,8,8,1,0.01
0.360996752977371,0.921212121212121,0.909090909090909,0.955882352941176,0.866666666666667,3,2021-08-08 23:05:38.236048,politifact,politifact,basic,basic,True,False,True,False,False,False,False,55,False,5E-05,8,8,1,0.01
0.201260566711426,0.951515151515152,0.945945945945946,0.958904109589041,0.933333333333333,3,2021-08-08 23:12:54.026334,politifact,politifact,basic,basic,True,False,True,False,False,False,False,56,False,5E-05,8,8,1,0.01
0.293062835931778,0.939393939393939,0.929577464788732,0.985074626865672,0.88,3,2021-08-08 23:20:14.673195,politifact,politifact,basic,basic,True,False,True,False,False,False,False,57,False,5E-05,8,8,1,0.01
0.292808264493942,0.951515151515152,0.946666666666667,0.946666666666667,0.946666666666667,3,2021-08-08 23:27:33.098278,politifact,politifact,basic,basic,True,False,True,False,False,False,False,58,False,5E-05,8,8,1,0.01
0.207877203822136,0.933333333333333,0.925170068027211,0.944444444444444,0.906666666666667,3,2021-08-08 23:34:55.474191,politifact,politifact,basic,basic,True,False,True,False,False,False,False,59,False,5E-05,8,8,1,0.01
0.256670564413071,0.921212121212121,0.916129032258064,0.8875,0.946666666666667,3,2021-08-08 23:43:17.072891,politifact,politifact,basic,basic,True,False,False,True,False,False,False,50,False,5E-05,8,8,1,0.01
0.269088298082352,0.951515151515152,0.945945945945946,0.958904109589041,0.933333333333333,3,2021-08-08 23:51:53.409907,politifact,politifact,basic,basic,True,False,False,True,False,False,False,51,False,5E-05,8,8,1,0.01
0.440090328454971,0.903030303030303,0.893333333333333,0.893333333333333,0.893333333333333,3,2021-08-09 00:00:13.083480,politifact,politifact,basic,basic,True,False,False,True,False,False,False,52,False,5E-05,8,8,1,0.01
0.426689714193344,0.903030303030303,0.888888888888889,0.927536231884058,0.853333333333333,3,2021-08-09 00:08:27.818689,politifact,politifact,basic,basic,True,False,False,True,False,False,False,53,False,5E-05,8,8,1,0.01
0.406758844852448,0.903030303030303,0.894736842105263,0.883116883116883,0.906666666666667,3,2021-08-09 00:16:44.624634,politifact,politifact,basic,basic,True,False,False,True,False,False,False,54,False,5E-05,8,8,1,0.01
0.437966734170914,0.921212121212121,0.909090909090909,0.955882352941176,0.866666666666667,3,2021-08-09 00:25:02.717922,politifact,politifact,basic,basic,True,False,False,True,False,False,False,55,False,5E-05,8,8,1,0.01
0.1621133685112,0.951515151515152,0.946666666666667,0.946666666666667,0.946666666666667,3,2021-08-09 00:32:52.309870,politifact,politifact,basic,basic,True,False,False,True,False,False,False,56,False,5E-05,8,8,1,0.01
0.256180644035339,0.939393939393939,0.930555555555556,0.971014492753623,0.893333333333333,3,2021-08-09 00:40:43.368735,politifact,politifact,basic,basic,True,False,False,True,False,False,False,57,False,5E-05,8,8,1,0.01
0.365451276302338,0.921212121212121,0.912751677852349,0.918918918918919,0.906666666666667,3,2021-08-09 00:49:08.013913,politifact,politifact,basic,basic,True,False,False,True,False,False,False,58,False,5E-05,8,8,1,0.01
0.230821877717972,0.933333333333333,0.926174496644295,0.932432432432432,0.92,3,2021-08-09 00:57:28.617078,politifact,politifact,basic,basic,True,False,False,True,False,False,False,59,False,5E-05,8,8,1,0.01
0.398492902517319,0.921212121212121,0.915032679738562,0.897435897435897,0.933333333333333,3,2021-08-09 01:02:54.725250,politifact,politifact,basic,basic,True,False,False,False,True,False,False,50,False,5E-05,8,8,1,0.01
0.140195354819298,0.963636363636364,0.96,0.96,0.96,3,2021-08-09 01:08:28.890742,politifact,politifact,basic,basic,True,False,False,False,True,False,False,51,False,5E-05,8,8,1,0.01
0.363070666790009,0.921212121212121,0.915032679738562,0.897435897435897,0.933333333333333,3,2021-08-09 01:13:59.575843,politifact,politifact,basic,basic,True,False,False,False,True,False,False,52,False,5E-05,8,8,1,0.01
0.174949213862419,0.963636363636364,0.960526315789474,0.948051948051948,0.973333333333333,3,2021-08-09 01:19:19.189806,politifact,politifact,basic,basic,True,False,False,False,True,False,False,53,False,5E-05,8,8,1,0.01
0.258496642112732,0.933333333333333,0.927152317880795,0.921052631578947,0.933333333333333,3,2021-08-09 01:24:37.688867,politifact,politifact,basic,basic,True,False,False,False,True,False,False,54,False,5E-05,8,8,1,0.01
0.210139274597168,0.945454545454545,0.937931034482759,0.971428571428571,0.906666666666667,3,2021-08-09 01:29:47.610679,politifact,politifact,basic,basic,True,False,False,False,True,False,False,55,False,5E-05,8,8,1,0.01
0.089514590799809,0.96969696969697,0.967320261437908,0.948717948717949,0.986666666666667,3,2021-08-09 01:34:57.777362,politifact,politifact,basic,basic,True,False,False,False,True,False,False,56,False,5E-05,8,8,1,0.01
0.123549215495586,0.963636363636364,0.959459459459459,0.972602739726027,0.946666666666667,3,2021-08-09 01:40:11.196576,politifact,politifact,basic,basic,True,False,False,False,True,False,False,57,False,5E-05,8,8,1,0.01
0.216173499822617,0.951515151515152,0.946666666666667,0.946666666666667,0.946666666666667,3,2021-08-09 01:45:31.438327,politifact,politifact,basic,basic,True,False,False,False,True,False,False,58,False,5E-05,8,8,1,0.01
0.128966316580772,0.96969696969697,0.96551724137931,1,0.933333333333333,3,2021-08-09 01:50:47.153759,politifact,politifact,basic,basic,True,False,False,False,True,False,False,59,False,5E-05,8,8,1,0.01
0.599540054798126,0.818181818181818,0.791666666666667,0.826086956521739,0.76,3,2021-08-09 01:52:59.478766,politifact,politifact,basic,basic,False,True,False,False,False,False,False,50,False,5E-05,8,8,1,0.01
0.604958832263947,0.775757575757576,0.751677852348993,0.756756756756757,0.746666666666667,3,2021-08-09 01:55:11.571284,politifact,politifact,basic,basic,False,True,False,False,False,False,False,51,False,5E-05,8,8,1,0.01
0.590080142021179,0.793939393939394,0.753623188405797,0.825396825396825,0.693333333333333,3,2021-08-09 01:57:24.433555,politifact,politifact,basic,basic,False,True,False,False,False,False,False,52,False,5E-05,8,8,1,0.01
0.593379318714142,0.763636363636364,0.688,0.86,0.573333333333333,3,2021-08-09 01:59:37.376428,politifact,politifact,basic,basic,False,True,False,False,False,False,False,53,False,5E-05,8,8,1,0.01
0.60794872045517,0.781818181818182,0.73134328358209,0.830508474576271,0.653333333333333,3,2021-08-09 02:01:51.105074,politifact,politifact,basic,basic,False,True,False,False,False,False,False,54,False,5E-05,8,8,1,0.01
0.601434767246246,0.757575757575758,0.701492537313433,0.796610169491525,0.626666666666667,3,2021-08-09 02:04:03.401924,politifact,politifact,basic,basic,False,True,False,False,False,False,False,55,False,5E-05,8,8,1,0.01
0.592199563980103,0.836363636363636,0.816326530612245,0.833333333333333,0.8,3,2021-08-09 02:06:15.426253,politifact,politifact,basic,basic,False,True,False,False,False,False,False,56,False,5E-05,8,8,1,0.01
0.607697367668152,0.775757575757576,0.72992700729927,0.806451612903226,0.666666666666667,3,2021-08-09 02:08:27.819532,politifact,politifact,basic,basic,False,True,False,False,False,False,False,57,False,5E-05,8,8,1,0.01
0.586792826652527,0.818181818181818,0.794520547945206,0.816901408450704,0.773333333333333,3,2021-08-09 02:10:39.854972,politifact,politifact,basic,basic,False,True,False,False,False,False,False,58,False,5E-05,8,8,1,0.01
0.597357749938965,0.824242424242424,0.810457516339869,0.794871794871795,0.826666666666667,3,2021-08-09 02:12:50.931694,politifact,politifact,basic,basic,False,True,False,False,False,False,False,59,False,5E-05,8,8,1,0.01
0.694797098636627,0.503030303030303,0.397058823529412,0.442622950819672,0.36,3,2021-08-09 02:17:26.578035,politifact,politifact,basic,basic,False,False,True,False,False,False,False,50,False,5E-05,8,8,1,0.01
